ICDec,ICRA,ICsigmaR,ICtime,ICmsec
73.1018,252.414,1.10929,2016-01-27 19:31:40,38486
21.9142,127.683,2.6409,2016-01-04 16:13:38,192149
52.9722,348.671,3.40447,2016-01-02 19:13:42,178158
35.2431,228.006,1.16172,2016-01-06 00:51:34,284698
66.1921,230.284,1.01296,2016-01-17 15:59:10,991365
12.6063,297.023,1.24965,2016-01-18 19:55:26,920227
86.6546,332.679,1.32654,2016-01-11 19:28:02,717415
4.77247,173.047,1.53498,2016-01-20 07:41:34,956983
15.62,86.9033,2.33206,2016-01-24 17:18:40,242152
0.936464,172.608,0.253739,2016-01-11 01:18:03,584404
21.4072,352.355,0.504746,2016-01-17 15:45:24,111622
67.3572,265.961,1.27699,2016-01-30 08:13:06,374263
4.67413,134.216,0.638639,2016-01-31 18:23:04,564199
71.5787,139.16,0.639533,2016-01-10 03:19:41,539192
41.5729,162.509,0.532767,2016-01-19 23:14:09,231893
58.365,187.984,0.639558,2016-01-25 07:57:01,189859
24.988,61.4495,1.56005,2016-01-31 01:31:30,147437
29.9847,132.834,0.770212,2016-01-05 07:46:29,478055
1.37404,359.911,1.60921,2016-01-11 22:47:16,437595
16.8269,268.949,0.780687,2016-01-04 07:00:15,510499
58.7876,31.9781,2.05023,2016-01-27 01:38:00,16471
8.34929,283.023,2.32436,2016-01-24 23:39:02,519919
24.5344,82.9248,2.30106,2016-01-08 15:08:10,870358
62.5258,334.451,1.65581,2016-01-01 18:59:10,229466
44.8227,219.631,0.934926,2016-01-07 11:52:35,588528
81.2095,183.021,8.62599,2016-01-14 10:22:07,570520
56.1406,193.523,2.14161,2016-01-22 11:51:25,259872
42.0487,15.8934,3.4201,2016-01-17 04:37:12,837716
16.104,66.8564,0.802124,2016-01-27 08:25:56,136396
70.6795,175.034,0.767731,2016-01-14 17:55:20,745060
6.60771,203.147,2.57057,2016-01-21 16:28:13,474837
0.415945,18.7856,2.21201,2016-01-23 10:17:26,612586
55.3341,332.031,1.11756,2016-01-26 05:18:40,355482
58.0236,262.252,0.760162,2016-01-17 06:26:25,267625
0.914312,263.335,1.78159,2016-01-24 11:19:26,928415
71.4973,90.5763,1.42293,2016-01-25 13:30:45,542030
16.7262,297.439,1.13999,2016-01-10 07:18:19,571610
78.1578,342.344,13.1662,2016-01-03 22:14:01,606979
17.13,58.6284,1.61662,2016-01-01 03:54:36,234568
3.40308,249.057,0.618214,2016-01-13 04:12:46,443748
64.6561,60.915,0.667293,2016-01-30 08:56:04,691982
13.1552,172.384,1.47775,2016-01-02 14:17:26,320879
10.9131,153.311,2.00028,2016-01-07 21:52:23,96700
84.6139,201.192,3.86674,2016-01-20 16:50:01,195782
56.9568,56.6896,1.8267,2016-01-23 11:09:21,869708
37.1499,213.215,1.26205,2016-01-14 05:40:30,951736
41.3174,333.309,0.56159,2016-01-28 11:28:59,593307
78.7715,109.972,1.32353,2016-01-16 23:06:53,316873
85.1449,259.648,0.523794,2016-01-10 02:13:35,618722
4.39323,171.992,2.48128,2016-01-27 05:01:51,363844
12.1168,48.9774,0.756147,2016-01-19 08:48:19,62135
33.0748,276.73,0.879203,2016-01-18 05:29:29,464229
37.1164,142.602,3.07477,2016-01-29 03:04:10,678875
49.9296,261.205,0.490871,2016-01-19 15:39:03,504445
18.0024,273.372,1.99087,2016-01-20 17:29:51,515602
88.8349,4.48333,1.3731,2016-01-10 09:08:12,784504
58.5725,20.239,0.78032,2016-01-14 15:29:53,258301
84.0186,100.428,1.08596,2016-01-01 00:11:59,139309
67.2842,4.38262,2.02284,2016-01-25 00:01:10,477939
61.9921,237.119,1.55976,2016-01-19 20:39:57,741444
57.0984,13.8119,2.39948,2016-01-24 09:34:10,103356
62.6837,239.03,0.267422,2016-01-04 12:49:55,489642
50.3267,191.549,1.1099,2016-01-24 09:40:58,977338
19.7939,123.972,1.07521,2016-01-30 06:24:41,825714
23.0231,266.917,0.687497,2016-01-04 20:34:16,15805
74.7944,189.007,0.628714,2016-01-10 04:57:54,194101
23.0854,328.065,1.11805,2016-01-30 23:57:20,499419
39.7413,199.716,2.5976,2016-01-17 14:37:25,859263
41.4334,51.1399,0.761678,2016-01-23 19:44:50,386206
22.8685,319.686,5.22609,2016-01-01 10:51:05,91323
40.0005,203.058,1.33791,2016-01-02 18:52:15,921633
63.5868,10.2438,2.39397,2016-01-21 15:56:21,461818
0.350135,96.348,1.37609,2016-01-08 21:20:13,870166
44.73,301.221,1.42083,2016-01-15 06:26:39,267962
33.1468,20.8604,0.525927,2016-01-19 04:58:06,919944
57.8329,345.02,2.24939,2016-01-15 10:19:04,180097
16.7738,31.1597,2.79977,2016-01-26 06:23:59,558926
55.4396,264.662,0.557166,2016-01-18 23:29:50,313699
46.6589,16.2925,2.19846,2016-01-31 01:42:57,685119
70.994,80.6385,2.54768,2016-01-18 14:51:20,432427
10.9718,200.907,1.53221,2016-01-25 06:30:37,134549
73.2647,189.623,1.75211,2016-01-18 04:44:56,432663
37.5296,269.429,2.9971,2016-01-14 03:39:16,557728
87.5253,234.895,0.760416,2016-01-20 16:15:38,793576
6.72267,2.16652,0.823361,2016-01-05 13:41:20,797995
58.7571,132.033,0.976848,2016-01-13 11:45:49,902000
88.697,199.203,3.72558,2016-01-14 22:34:48,859843
0.647581,320.83,0.504491,2016-01-03 18:39:37,793807
40.8435,354.831,2.11482,2016-01-19 07:55:30,738497
12.4402,329.415,0.524146,2016-01-22 01:54:47,705973
53.26,197.102,1.71575,2016-01-11 14:48:38,925304
80.6401,140.575,0.519874,2016-01-29 13:39:12,909976
64.8152,296.862,0.295372,2016-01-11 10:28:18,907882
57.1368,200.173,1.58418,2016-01-22 12:23:30,302216
35.6409,81.1459,2.12357,2016-01-19 12:14:42,915584
45.4932,271.871,0.414103,2016-01-07 10:10:04,825640
1.35116,32.6083,0.690738,2016-01-04 20:34:15,922694
39.4144,189.679,1.72331,2016-01-06 02:19:14,876780
12.4674,194.773,1.06612,2016-01-18 10:38:55,921033
87.6008,89.2813,5.77776,2016-01-27 10:35:44,217859
74.2084,148.46,1.34422,2016-01-11 05:23:13,674937
38.7404,242.381,0.637397,2016-01-18 11:26:48,653643
28.1656,108.194,2.30526,2016-01-26 10:09:45,861306
76.9207,292.769,0.489824,2016-01-22 08:32:39,56078
41.5404,15.242,0.776054,2016-01-13 10:59:38,227544
8.95752,235.657,44940200.0,2016-01-12 02:48:21,802563
8.71849,277.026,0.414488,2016-01-02 23:32:40,362825
86.682,43.0409,2.01609,2016-01-24 02:06:32,924103
42.4842,195.96,0.90192,2016-01-12 00:02:17,464436
21.0324,24.0297,1.55443,2016-01-20 14:37:35,699710
45.7797,117.266,1.17349,2016-01-27 16:12:50,359984
78.7935,175.487,1.81519,2016-01-03 20:56:24,307745
33.1466,21.3518,1.79864,2016-01-20 05:16:42,423344
31.8366,350.499,5.58592,2016-01-26 23:15:11,683653
33.1164,184.469,1.50239,2016-01-28 21:06:47,924777
8.63928,69.5453,3.04303,2016-01-12 03:08:56,148258
21.482,36.0366,1.08872,2016-01-13 12:05:36,637490
64.0488,205.086,1.30801,2016-01-10 02:39:48,251228
37.9295,117.425,0.561055,2016-01-18 08:44:52,790035
68.7933,31.1531,0.775765,2016-01-28 16:31:00,97728
74.9891,39.6043,1.0234,2016-01-03 03:33:51,256707
4.92372,12.4885,0.885949,2016-01-19 11:09:33,68521
37.5362,68.9378,2.29018,2016-01-25 03:15:18,191508
85.9447,176.694,1.22299,2016-01-03 12:07:23,470656
53.6027,132.611,0.426963,2016-01-28 17:19:32,22488
12.0937,264.577,1.87652,2016-01-18 19:27:09,59919
73.6821,190.129,3.75994,2016-01-07 20:51:15,999528
23.3667,217.598,1.39826,2016-01-20 22:43:13,243195
40.0973,167.348,0.877624,2016-01-30 03:47:22,580269
0.430534,208.984,0.655035,2016-01-10 12:29:43,266057
39.535,230.691,0.887875,2016-01-08 18:05:29,592986
56.766,155.713,1.08283,2016-01-30 09:20:05,771653
55.06,344.335,2.36479,2016-01-17 12:07:01,83637
21.2316,157.335,1.55682,2016-01-05 12:58:25,527349
42.1159,294.995,0.829453,2016-01-01 16:27:06,361831
60.1194,357.419,0.859349,2016-01-07 22:06:45,905185
2.95438,353.377,1.80339,2016-01-07 20:18:20,39763
69.0808,179.464,0.637764,2016-01-25 07:18:01,619294
48.3862,359.586,0.571701,2016-01-14 14:44:11,920893
12.8448,357.379,1.49292,2016-01-04 08:15:07,900102
36.8512,346.167,0.74706,2016-01-05 17:50:06,157891
89.8801,349.31,1.72864,2016-01-17 02:18:19,828198
29.4701,268.782,0.871911,2016-01-01 06:43:26,895125
38.8583,86.2248,0.602406,2016-01-28 20:45:13,134919
73.749,287.154,0.952088,2016-01-20 21:43:39,818856
68.9332,316.487,1.29604,2016-01-02 23:53:55,280120
9.46296,145.104,1.42385,2016-01-28 17:08:36,248690
53.8682,235.725,1.61892,2016-01-11 10:38:43,105357
76.4399,304.283,0.904209,2016-01-28 02:26:03,841580
43.626,17.8104,0.775219,2016-01-10 15:15:51,874459
17.7678,290.419,0.780298,2016-01-21 20:21:02,341481
6.26642,266.163,0.523672,2016-01-12 04:31:01,886133
50.0802,261.445,1.23847,2016-01-29 05:45:10,548087
4.72623,30.5554,0.961205,2016-01-04 09:10:27,505816
26.1146,45.0162,0.819812,2016-01-05 14:44:31,161334
43.8457,151.343,1.46293,2016-01-15 16:26:53,276772
17.3223,354.825,0.750277,2016-01-29 19:42:47,164174
21.7676,182.536,0.923938,2016-01-06 14:53:25,740037
37.7346,265.501,1.61169,2016-01-01 00:48:46,981247
41.6372,111.756,5.40813,2016-01-03 01:00:16,870711
24.8537,335.173,1.97225,2016-01-23 23:44:03,405388
68.5541,224.472,7.80129,2016-01-08 05:05:58,862553
28.3982,265.894,1.43292,2016-01-01 11:34:35,792568
61.0025,135.669,1.33451,2016-01-26 07:24:00,268454
5.25513,35.836,2.86704,2016-01-18 15:59:42,382455
23.6229,10.7381,0.614708,2016-01-16 11:10:40,715979
30.5981,59.0152,0.761707,2016-01-13 11:15:22,681098
1.60616,357.368,1.87273,2016-01-15 01:08:19,543410
61.9658,266.604,0.644514,2016-01-23 19:53:00,543706
6.42049,305.575,1.00374,2016-01-19 23:36:31,73629
74.2668,64.0914,1.23649,2016-01-12 04:14:03,59545
52.5374,23.088,1.5476,2016-01-29 16:57:35,575451
75.7358,318.424,3.75002,2016-01-01 14:28:08,72780
9.80999,273.742,1.00303,2016-01-08 18:21:57,211482
24.6856,189.399,0.679247,2016-01-07 20:23:53,982975
2.45969,331.972,1.13546,2016-01-16 06:25:08,137263
32.2291,83.9033,0.658238,2016-01-13 13:12:27,672665
37.3279,86.733,0.712549,2016-01-14 02:12:30,743876
40.1101,243.968,0.773843,2016-01-18 03:05:20,872033
22.3181,42.2942,1.57025,2016-01-17 06:10:46,8116
44.8766,202.168,1.17391,2016-01-02 18:30:31,79942
47.9784,206.156,0.92868,2016-01-27 02:03:11,791559
75.5912,231.999,1.32034,2016-01-09 20:37:50,353257
84.8321,339.383,0.867723,2016-01-23 06:17:33,653587
21.0686,240.855,0.932751,2016-01-09 17:24:37,172154
6.00006,194.305,2.18569,2016-01-20 03:20:49,94056
87.9388,35.9062,2.36947,2016-01-31 08:04:56,294464
24.3388,279.583,0.92266,2016-01-14 07:08:52,213606
52.1912,324.994,1.9066,2016-01-10 08:07:08,727975
77.2596,16.6977,0.989341,2016-01-10 15:21:47,792141
85.1338,164.361,2.84555,2016-01-13 02:03:44,460257
33.8201,103.891,0.587352,2016-01-19 11:33:22,917679
39.6413,350.042,1.32498,2016-01-09 04:55:11,225372
58.3889,261.827,0.484175,2016-01-25 05:32:26,261510
37.5252,310.868,1.67436,2016-01-07 10:58:32,67353
74.5174,295.39,2.47799,2016-01-25 23:33:36,148207
70.5517,174.674,2.43365,2016-01-03 19:55:38,167188
67.7167,220.97,0.902631,2016-01-26 17:39:21,455893
45.5146,219.958,1.12992,2016-01-17 23:10:30,352665
83.696,351.31,1.74704,2016-01-14 04:14:48,291172
54.1741,200.11,1.17127,2016-01-29 17:03:57,300277
29.4668,141.186,1.34592,2016-01-17 12:01:18,787999
88.3177,120.613,0.442791,2016-01-07 14:40:19,453776
43.1709,336.265,0.940049,2016-01-15 07:12:02,410369
2.48871,142.564,0.307375,2016-01-19 15:55:26,360608
39.2755,107.932,2.74164,2016-01-20 19:36:49,523609
5.72723,273.304,0.98509,2016-01-09 16:55:46,633527
83.5908,327.232,2.16358,2016-01-30 18:43:47,634000
78.0595,287.766,0.648717,2016-01-08 10:52:29,431413
77.3351,66.3985,1.00656,2016-01-28 01:06:57,276683
40.3491,49.9352,2.17114,2016-01-02 10:38:45,460400
22.9212,340.249,0.516465,2016-01-02 01:58:28,95646
25.797,115.41,3.29478,2016-01-13 10:46:47,607047
35.6219,275.808,1.98405,2016-01-25 15:30:45,747892
29.1859,43.1312,1.69543,2016-01-10 07:18:28,973562
66.6232,357.797,2.38573,2016-01-25 16:03:19,216214
67.7436,86.1611,1.13209,2016-01-28 14:15:38,434899
63.5603,275.184,0.3689,2016-01-13 22:15:00,310151
24.4921,253.208,3.10424,2016-01-29 18:47:56,222724
86.3178,291.91,0.690649,2016-01-01 12:33:16,965501
18.1956,191.162,0.860331,2016-01-13 17:39:19,627848
62.2118,285.953,3.29175,2016-01-01 20:50:54,228397
59.5267,310.849,1.19245,2016-01-05 20:37:32,83264
62.6507,7.01686,0.50546,2016-01-15 01:42:53,8498
13.2261,203.083,1.87265,2016-01-20 14:35:37,604754
72.0002,133.699,0.717816,2016-01-04 16:03:15,216291
27.2426,304.731,1.18181,2016-01-11 17:54:19,38176
22.2306,113.811,1.1516,2016-01-26 08:39:43,129475
33.4008,271.388,1.52506,2016-01-19 09:42:40,591098
54.1263,267.788,7.06361,2016-01-01 04:00:20,41752
75.4642,21.2695,0.603686,2016-01-05 00:35:08,803086
31.3985,267.77,2.10918,2016-01-25 21:46:27,853446
6.00482,1.69803,0.740982,2016-01-27 20:05:25,334000
44.0168,155.678,2.74105,2016-01-21 13:19:51,914931
68.4641,294.188,0.56763,2016-01-26 14:40:11,640234
31.96,184.509,2.71331,2016-01-21 22:58:37,461559
4.17358,57.7626,2.81362,2016-01-09 08:08:25,630696
81.8248,100.687,0.208508,2016-01-04 07:25:59,891845
18.2958,122.131,1.04468,2016-01-31 18:33:09,922489
62.7438,32.1061,0.765519,2016-01-03 05:42:24,274108
44.7347,113.842,0.587506,2016-01-16 22:48:23,298156
74.7227,144.696,2.41697,2016-01-04 18:11:01,387325
68.8504,344.677,1.27815,2016-01-31 19:52:46,629151
72.8015,351.609,0.455058,2016-01-26 02:01:00,259338
9.24885,253.362,1.00519,2016-01-27 17:21:49,493381
86.8838,29.5656,0.960551,2016-01-12 05:27:32,133747
2.15759,178.11,1.05628,2016-01-04 06:27:04,327895
70.2594,330.387,1.67759,2016-01-30 06:49:03,117557
86.8256,348.218,1.59227,2016-01-01 23:32:34,697379
70.2531,16.5248,0.726851,2016-01-20 17:42:02,822931
29.1835,307.847,1.29321,2016-01-28 22:50:38,931330
3.68977,319.813,1.82302,2016-01-01 14:06:15,642112
71.9269,274.461,0.788736,2016-01-21 22:21:35,546731
24.2468,229.89,0.930676,2016-01-11 18:39:33,78024
44.1877,99.0587,0.439927,2016-01-22 21:15:26,870885
3.49794,332.655,1.89038,2016-01-10 12:27:34,616522
88.3483,107.685,2.28308,2016-01-15 08:19:41,686632
58.6905,133.539,1.47737,2016-01-09 11:21:54,442399
86.6309,215.805,1.51996,2016-01-13 00:37:22,198383
88.0414,102.531,0.605484,2016-01-30 02:07:43,1267
50.9484,46.5412,1.61339,2016-01-21 15:20:27,345447
34.6364,189.411,1.34179,2016-01-07 22:41:42,952810
50.3862,325.764,1.71347,2016-01-04 06:55:28,372161
36.8262,256.512,1.37474,2016-01-21 21:41:04,97402
15.1778,245.264,1.13468,2016-01-15 02:06:51,695172
20.2931,45.7295,1.6282,2016-01-04 08:25:34,892403
67.2361,342.115,0.761111,2016-01-22 10:51:16,479625
63.9496,335.117,0.812451,2016-01-18 04:42:10,499899
40.414,344.421,0.525047,2016-01-16 12:49:16,702985
13.1764,292.071,15.7971,2016-01-09 05:18:45,373716
23.7686,218.263,0.961938,2016-01-16 10:46:07,100487
22.3292,282.932,1.49148,2016-01-07 01:42:59,945157
29.5691,3.56221,1.7024,2016-01-15 15:58:40,520783
10.5465,265.725,0.317298,2016-01-09 12:10:00,630551
59.7942,269.574,0.790851,2016-01-14 09:56:37,331583
23.3247,241.992,1.02082,2016-01-20 11:16:30,473014
69.6063,155.961,3.1928,2016-01-18 23:52:01,297980
42.933,340.369,0.62147,2016-01-26 14:42:25,532868
72.3421,176.099,0.784488,2016-01-27 22:58:37,174183
56.7408,80.544,0.656725,2016-01-14 03:56:35,450394
25.9658,81.2162,1.6271,2016-01-17 15:15:28,497013
30.7804,277.296,0.948143,2016-01-04 23:40:56,505931
11.9369,308.309,4.9716,2016-01-04 10:35:44,854184
81.7749,229.31,0.593333,2016-01-25 05:09:17,457679
26.4104,340.689,0.794191,2016-01-05 21:01:29,347564
25.8632,129.185,0.336609,2016-01-21 08:27:03,570582
32.8607,241.181,1.21535,2016-01-11 09:31:59,72
76.7828,260.876,4.07488,2016-01-07 03:39:37,515606
38.5105,279.907,2.2851,2016-01-14 12:01:44,979925
69.1309,107.929,0.519869,2016-01-07 17:47:05,280129
75.0183,36.987,1.97218,2016-01-10 00:09:44,596141
49.5861,205.393,1.04242,2016-01-23 01:10:43,819201
27.9618,270.073,3.03632,2016-01-06 08:11:54,543014
28.3898,45.7662,0.369266,2016-01-27 22:43:27,773149
25.6757,224.853,1.79917,2016-01-20 03:52:06,219152
24.6114,221.173,1.01511,2016-01-05 20:31:34,90860
65.5343,318.124,0.472619,2016-01-16 19:31:06,628876
88.0611,82.5675,0.682076,2016-01-02 11:46:03,556626
11.8904,230.268,0.486739,2016-01-18 10:23:11,689562
15.4413,84.3014,1.20895,2016-01-05 12:47:59,889240
82.4909,176.647,2.28476,2016-01-12 01:36:35,161036
33.9056,124.442,1.87645,2016-01-12 01:28:31,328889
69.8685,256.542,2.16515,2016-01-13 02:50:13,649023
89.0215,184.102,0.737481,2016-01-14 20:09:38,50306
68.4044,187.321,2.03967,2016-01-03 16:53:29,562083
61.8841,263.146,1.14798,2016-01-18 06:40:01,925657
16.0303,61.1261,0.512557,2016-01-23 05:41:50,565783
74.0357,24.8178,1.61157,2016-01-02 02:49:26,409624
72.8278,277.698,2.19446,2016-01-01 22:55:02,525351
64.4752,247.546,0.584479,2016-01-14 15:39:44,996099
11.6402,274.613,1.57871,2016-01-15 23:38:50,268769
62.0814,268.5,5.48427,2016-01-21 15:51:51,283656
54.0653,357.055,3.03688,2016-01-03 00:02:08,471007
80.9075,320.225,1.1553,2016-01-21 16:02:18,354701
79.7588,276.289,0.696936,2016-01-29 07:47:43,200146
0.429296,117.801,0.212065,2016-01-13 19:48:41,787739
73.1628,288.699,13.4073,2016-01-10 14:47:20,831443
73.2748,332.406,3.59807,2016-01-16 23:48:59,797289
19.1548,235.033,3.70029,2016-01-15 12:26:12,99452
22.0375,18.1167,0.56072,2016-01-20 17:45:44,675042
83.6297,19.2226,1.8308,2016-01-14 22:12:07,497338
61.4864,40.0836,3.08962,2016-01-21 11:42:30,585485
33.8855,63.5068,1.31105,2016-01-30 00:03:08,676107
13.6089,222.792,1.33545,2016-01-22 15:56:12,896740
4.21232,344.536,0.412899,2016-01-09 22:01:21,961205
19.7214,166.315,1.21768,2016-01-29 08:18:17,131724
0.837146,89.7028,0.508161,2016-01-10 08:04:07,895792
15.9649,228.073,1.1912,2016-01-26 20:37:54,775294
83.7065,354.723,1.23589,2016-01-16 16:14:12,679563
47.3712,116.59,0.727394,2016-01-26 13:37:35,937903
71.5717,85.4229,0.840518,2016-01-22 21:33:40,308706
1.86501,176.934,1.16419,2016-01-26 02:51:52,623297
13.5939,259.508,8.93085,2016-01-22 18:20:17,447730
55.2703,70.1417,3.73233,2016-01-03 21:17:16,971392
37.2002,320.714,0.75766,2016-01-09 22:54:04,410796
41.4239,1.24338,1.70022,2016-01-14 03:53:55,258448
70.6994,10.737,1.16038,2016-01-28 23:59:49,616849
69.252,197.206,2.9616,2016-01-21 15:22:29,680074
20.0624,194.341,3.4515,2016-01-01 04:57:29,990774
17.4859,170.349,1.97273,2016-01-21 00:44:06,144385
73.0711,256.893,0.43727,2016-01-22 22:25:37,754916
61.029,348.963,1.75668,2016-01-03 20:03:05,231291
7.99172,139.773,0.874951,2016-01-18 10:49:47,274805
4.33114,82.0574,1.3516,2016-01-19 09:20:37,349698
39.2063,303.081,3.86095,2016-01-06 00:36:47,652882
29.7694,54.6048,3.66685,2016-01-21 23:40:25,379883
40.9342,311.622,0.941047,2016-01-02 15:40:02,904754
4.44772,307.05,1.08876,2016-01-20 14:53:20,804347
86.1577,256.051,0.719989,2016-01-03 23:04:39,945254
12.3372,192.887,0.723932,2016-01-12 23:37:15,146804
85.5877,88.4624,2.06998,2016-01-28 04:48:55,509791
21.4217,296.691,0.399463,2016-01-07 23:33:30,169182
7.28946,249.603,5.8276,2016-01-05 18:03:51,511283
76.1874,73.1405,0.601682,2016-01-06 14:19:24,38274
48.0339,183.209,1.20667,2016-01-28 10:52:59,469117
12.4681,32.4563,1.11264,2016-01-02 12:32:06,781533
49.2401,287.103,1.6975,2016-01-27 08:29:43,627073
61.4254,194.974,1.67752,2016-01-17 10:28:30,344666
27.5609,272.886,8.47957,2016-01-23 16:16:54,383198
56.6642,55.5059,0.472286,2016-01-10 09:39:51,763051
41.5191,274.611,0.679498,2016-01-03 08:33:40,2681
77.7135,151.799,2.17866,2016-01-06 07:51:15,321485
53.9543,107.814,1.2589,2016-01-23 03:50:27,159600
80.5168,235.318,0.571561,2016-01-16 06:14:10,891109
76.9904,281.645,1.42428,2016-01-08 10:02:49,724504
10.1576,50.0909,0.65847,2016-01-22 02:30:27,10529
36.1804,193.23,1.55057,2016-01-04 05:46:17,128219
62.1444,177.694,1.36062,2016-01-06 22:11:43,106052
72.5893,274.021,1.82633,2016-01-10 21:23:58,966748
6.94756,282.129,1.09608,2016-01-16 01:20:49,986593
17.619,75.5681,1.63055,2016-01-02 04:47:14,712377
31.5104,9.50117,1.92142,2016-01-24 15:39:06,820162
85.8899,258.146,0.514451,2016-01-29 05:46:49,604061
54.1364,142.94,2.70216,2016-01-04 21:48:33,471710
21.9002,356.919,2.33716,2016-01-31 08:47:53,320715
55.3807,201.396,1.02676,2016-01-04 08:57:03,267702
47.2459,3.4629,0.945953,2016-01-01 03:23:07,976011
1.83561,131.613,0.705314,2016-01-27 10:34:50,229655
23.6472,136.354,0.396678,2016-01-10 14:40:54,296594
84.5,351.783,0.681379,2016-01-10 06:23:45,51065
89.1677,116.834,2.41784,2016-01-16 12:19:47,659932
63.8321,92.0831,0.419237,2016-01-12 19:36:30,426090
72.6372,70.0295,2.28064,2016-01-05 18:35:50,483977
30.5144,286.027,0.715435,2016-01-06 06:32:20,106136
65.1071,289.308,2.12949,2016-01-26 19:02:16,276140
63.0452,199.347,3.03058,2016-01-07 12:59:31,906095
46.6711,107.631,1.33217,2016-01-16 22:24:13,838286
35.4869,23.897,0.641001,2016-01-09 08:43:50,965222
8.93998,222.642,0.927255,2016-01-16 17:44:23,348349
43.8051,65.161,1.79564,2016-01-14 00:26:30,827720
45.6702,221.385,1.27092,2016-01-12 21:51:33,920178
46.2461,204.07,0.865015,2016-01-15 06:40:12,233070
41.123,38.8742,1.91791,2016-01-21 20:39:44,899108
43.3008,237.06,0.57544,2016-01-16 07:46:51,210270
17.9887,184.655,1.92794,2016-01-10 00:29:49,266324
25.9888,9.68707,0.750807,2016-01-09 03:11:51,128314
13.9316,292.479,1.11247,2016-01-23 06:15:42,214733
11.4649,290.892,1.48147,2016-01-09 02:27:08,223566
66.0846,307.039,0.511362,2016-01-22 17:06:39,220245
3.18622,354.524,1.94607,2016-01-26 01:29:14,764929
63.5116,11.689,0.455855,2016-01-28 12:32:16,388882
35.8158,52.2048,0.795121,2016-01-22 15:01:45,623006
0.037794,151.355,1.82669,2016-01-06 09:29:28,892532
87.8953,298.587,0.887723,2016-01-04 09:11:44,990633
65.4807,295.919,0.68773,2016-01-13 03:52:21,523808
54.2737,56.3485,0.597581,2016-01-03 14:03:15,120608
56.6073,304.719,1.24059,2016-01-13 03:16:52,147254
16.683,219.357,2.95818,2016-01-29 10:53:56,515924
38.2196,185.963,0.511544,2016-01-17 09:48:18,93756
37.2483,179.593,0.450791,2016-01-05 20:27:24,84485
76.6334,146.978,1.1352,2016-01-05 01:55:24,764540
19.8025,25.1639,4.99162,2016-01-04 01:47:37,953775
69.4025,37.7934,1.83193,2016-01-15 14:33:23,898791
57.3335,129.247,2.36911,2016-01-26 23:04:13,403144
82.8045,356.252,1.13545,2016-01-15 11:43:04,957044
48.1094,300.531,1.16081,2016-01-20 16:12:03,213750
42.4141,131.002,0.365123,2016-01-19 14:07:06,743252
69.4732,136.863,1.17121,2016-01-03 01:51:13,119813
43.9817,163.792,1.02724,2016-01-30 22:19:53,182510
69.5624,139.472,1.20042,2016-01-05 04:23:09,152366
1.62423,83.5226,6.80684,2016-01-21 05:06:45,787418
7.47807,354.734,0.650144,2016-01-19 22:19:13,937647
45.5207,234.327,1.35549,2016-01-20 07:32:21,547361
22.3288,139.631,0.910211,2016-01-07 11:25:58,853110
5.83555,353.062,1.53421,2016-01-09 10:19:21,780855
56.3756,196.275,0.551752,2016-01-19 15:43:12,619129
10.6751,334.306,1.45521,2016-01-27 07:39:23,682626
10.4935,71.0195,1.76438,2016-01-10 06:23:04,909540
59.8038,249.709,1.47138,2016-01-31 12:24:25,484181
70.296,77.5848,0.42353,2016-01-14 20:07:56,202006
51.9424,118.267,1.37432,2016-01-27 09:44:45,999246
82.8814,14.986,0.592791,2016-01-12 10:20:00,633534
27.1133,306.343,0.350275,2016-01-18 08:45:50,947728
39.9578,229.781,2.55452,2016-01-07 12:13:29,350890
36.3864,223.14,1.69069,2016-01-05 18:14:02,477347
50.4951,238.663,1.38892,2016-01-20 01:06:04,890959
28.1101,216.786,0.252006,2016-01-08 12:57:01,84842
83.1946,4.57982,0.706186,2016-01-02 02:22:45,895466
82.451,108.252,1.03401,2016-01-15 04:05:42,96721
5.00905,90.6045,1.94283,2016-01-28 10:44:46,759422
53.0052,355.408,1.04117,2016-01-28 08:45:12,393797
48.5829,255.832,3.1496,2016-01-05 04:39:51,484416
65.9577,230.946,0.807976,2016-01-02 08:47:27,424126
83.583,323.778,0.934076,2016-01-11 06:25:30,958890
47.0249,158.29,2.55772,2016-01-19 01:08:12,782464
85.4399,58.4487,1.053,2016-01-08 06:39:46,778631
85.8525,352.515,1.85658,2016-01-28 16:19:24,50859
14.2731,90.0283,1.47165,2016-01-15 14:56:53,675907
69.4483,201.65,0.581087,2016-01-28 22:31:28,386818
45.7113,335.507,1.51807,2016-01-12 18:42:13,134680
67.9151,287.472,1.19968,2016-01-31 04:44:09,684590
56.7006,227.375,1.61748,2016-01-29 01:15:53,448054
67.5967,84.5823,5.37692,2016-01-14 23:49:07,108161
13.4272,127.5,0.818941,2016-01-11 23:51:46,179180
57.2454,287.239,1.86559,2016-01-03 19:25:54,876153
66.3999,342.757,0.426247,2016-01-12 19:53:01,361978
72.7431,88.5536,2.46367,2016-01-14 15:46:24,739730
83.4632,266.811,1.82808,2016-01-12 23:09:30,692009
48.735,35.1827,0.451088,2016-01-30 19:52:36,976165
60.0495,145.72,1.23918,2016-01-06 04:31:56,252060
82.1404,177.559,0.422282,2016-01-07 11:22:52,375930
76.943,12.7006,1.69847,2016-01-27 08:06:48,452161
79.8283,183.774,2.5932,2016-01-29 15:06:41,675422
